Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Room,Starboard,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck
1,0,0,0,0,0,0,1,0,0,1,156,1,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,156,1,1,0.5949367088607594,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,156,1,0,0.3924050632911392,0,0.0,0.18731452538281962,0.0,0.07034872001612578,0.006106321839080459
0,0,0,0,1,0,0,0,0,0,1,769,1,0,0.34177215189873417,0,0.0,0.0,0.000241196333815726,0.0393569844789357,0.004085847701149425
0,0,0,0,0,1,0,0,0,0,1,672,1,1,0.5949367088607594,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,770,1,0,0.5822784810126582,0,8.64528399757932e-05,0.00027697542832271594,0.0028943560057887122,0.014412416851441241,0.01670258620689655
0,0,0,1,0,0,0,1,0,0,0,251,0,0,0.5949367088607594,0,0.0,0.014837969374431211,0.000120598166907863,0.11509776254787342,0.12666127873563218
0,0,0,0,0,1,0,0,0,0,1,669,0,0,0.5063291139240507,0,0.0,0.029636370830530608,0.016160154365653642,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,673,1,0,0.49367088607594933,0,0.0,0.006489138606417917,0.024047274481427884,0.01874622052005644,0.004085847701149425
0,0,0,0,0,1,0,0,0,0,1,673,1,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,673,1,0,0.4430379746835443,0,0.0,0.02773711075060341,0.0,0.00040314452731304173,0.0
0,0,0,0,1,0,0,0,0,0,0,840,0,0,0.5443037974683544,0,0.002507132359298003,0.026787480710639813,0.0,5.0393065914130216e-05,0.0004040948275862069
0,0,0,0,0,1,0,0,0,0,1,674,1,0,0.4810126582278481,0,0.0003458113599031728,0.03466149645867131,0.00036179450072358903,0.0,0.00017959770114942528
0,0,0,0,0,1,0,0,0,1,0,670,0,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,157,1,0,0.25316455696202533,0,0.0,0.0034028409765362246,0.008562469850458273,0.23659544446684136,0.0007183908045977011
1,0,0,0,0,0,0,1,0,0,0,157,1,0,0.5569620253164557,0,0.10780669144981413,0.02306809638744906,0.0,0.35617818988107236,0.005926724137931034
1,0,0,0,0,0,0,1,0,0,0,173,0,0,0.31645569620253167,0,0.0002593585199273796,0.24987140426542162,0.01242161119150989,0.004535375932271719,0.0
0,0,0,1,0,0,0,0,0,0,1,254,0,0,0.31645569620253167,0,0.0,0.0,0.09153400868306802,0.0002519653295706511,0.0010775862068965517
0,0,0,0,0,1,0,0,0,0,0,677,1,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,844,0,0,0.4177215189873418,0,0.054811100544652894,0.0,0.0736854799807043,0.0022172949002217295,0.0
0,0,0,0,1,0,0,0,1,1,0,775,1,0,0.7341772151898734,0,0.0018155096394916572,7.913583666363313e-05,0.055595754944524844,0.03749244104011288,0.0002244971264367816
0,0,0,0,1,0,0,0,0,0,1,776,1,0,0.2911392405063291,0,0.0,0.03545285482530764,0.0,0.026043136464422495,0.002110272988505747
1,0,0,0,0,0,0,1,0,0,1,159,1,0,0.4430379746835443,0,0.026800380392495892,0.35840620424959446,0.0,0.6267385607740374,0.0016612787356321838
0,0,0,1,0,0,0,0,0,0,1,271,1,0,0.16455696202531644,0,0.0,0.000633086693309065,0.16316931982633864,0.0022172949002217295,0.009249281609195402
0,0,0,1,0,0,0,0,0,0,1,256,0,0,0.26582278481012656,0,0.0928503501340019,0.005737348158113402,0.0,0.015571457367466237,0.0035919540229885057
0,0,0,0,0,1,0,0,0,1,0,676,0,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,845,0,0,0.18987341772151897,0,0.00216132099939483,0.0,0.0,0.0002519653295706511,0.1479436063218391
0,0,0,0,1,0,0,0,1,0,1,848,0,1,0.6075949367088608,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,848,0,1,0.7341772151898734,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,49,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,1,49,1,0,0.5443037974683544,0,0.028010720152156998,0.050884342974716106,0.0,0.11827252570046362,0.015355603448275862
0,0,0,0,1,0,0,0,0,0,1,779,1,0,0.6708860759493671,0,0.0037174721189591076,0.0,0.0,0.00015117919774239064,0.13833512931034483
0,0,0,0,1,0,0,0,0,0,0,850,0,0,0.16455696202531644,0,0.08999740641480072,0.0,0.012662807525325616,0.0012094335819391251,0.0
0,0,0,0,0,1,0,0,0,0,1,680,0,0,0.10126582278481013,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,681,0,1,0.6708860759493671,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,272,1,0,0.27848101265822783,0,0.030344946831503416,0.017251612392672023,0.000482392667631452,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,160,1,1,0.3924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,854,0,0,0.35443037974683544,0,0.008385925477651941,0.041665018003402846,0.004341534008683068,0.01390848619229994,0.012167744252873564
0,0,0,0,0,1,0,0,0,0,1,681,1,0,0.27848101265822783,0,0.0,0.028211925770585213,0.000120598166907863,0.0,0.00031429597701149425
0,0,0,0,0,1,0,0,0,0,1,682,1,1,0.34177215189873417,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,131,0,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,162,1,1,0.5316455696202531,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,150,1,0,0.5316455696202531,0,0.0,0.009377596644640525,0.0,0.040516024994960695,0.26414331896551724
0,0,0,0,1,0,0,0,0,0,1,785,1,0,0.4177215189873418,0,0.011844039076683669,0.0,0.0,0.04666397903648458,0.0
0,0,1,0,0,0,0,1,0,0,1,134,1,0,0.4050632911392405,1,0.0,0.40212875400625175,0.011698022190062711,0.0,0.0039960488505747125
0,0,0,0,0,1,0,0,0,0,0,689,0,0,0.5316455696202531,0,0.026800380392495892,0.01843864994262652,0.011456825856246985,0.0019149365047369483,0.0
0,0,0,0,0,1,0,0,0,1,0,690,0,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,687,1,0,0.22784810126582278,0,0.0,0.00019783959165908284,0.0,0.022475307397702076,0.011449353448275862
0,0,0,1,0,0,0,1,0,0,1,274,1,1,0.5822784810126582,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,863,0,0,0.25316455696202533,0,0.0,0.0,0.07525325615050651,0.026083450917153802,0.0
0,0,0,0,1,0,0,0,0,0,1,864,0,0,0.26582278481012656,0,0.013313737356272153,0.024611245202389904,0.000120598166907863,0.001360612779681516,0.0
0,0,0,0,1,0,0,0,1,0,1,788,1,1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,788,1,0,0.6455696202531646,0,0.015561511195642776,0.0,0.05294259527255186,0.08078008466035073,0.0
0,0,0,0,1,0,0,0,0,0,1,866,0,0,0.6708860759493671,0,0.06769257370104607,0.0,0.0,0.0930759927433985,0.0
0,0,0,0,0,1,0,0,0,0,1,692,1,0,0.3670886075949367,0,8.64528399757932e-05,0.0,0.0,0.0015420278169723848,0.0016163793103448276
0,0,0,1,0,0,0,0,1,0,1,265,0,0,0.31645569620253167,1,0.1081525028097173,0.0,0.0057887120115774245,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,870,0,0,0.8734177215189873,0,0.0,0.0,0.27279305354558614,0.016932070147147753,0.0
0,0,0,0,0,0,0,1,0,0,1,36,0,1,0.3291139240506329,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,1,36,0,0,0.4810126582278481,0,0.0,0.36240256400110793,0.000602990834539315,0.023231203386414028,0.28582974137931033
0,0,0,0,0,1,0,0,0,0,1,693,1,1,0.46835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,871,0,0,0.17721518987341772,0,0.0006916227198063456,0.0,0.04353593825373855,0.017436000806289056,0.0
0,0,0,0,1,0,0,0,1,0,1,792,1,0,0.45569620253164556,0,0.12751793896429497,0.01012938709294504,0.0,0.0,0.0008530890804597702
0,0,0,1,0,0,0,0,1,0,1,276,1,0,0.5316455696202531,0,0.005619434598426558,0.0,0.0,0.048226164079822616,0.0
0,0,0,0,1,0,0,0,0,0,1,793,1,0,0.31645569620253167,0,0.0,0.0019388279982590116,0.000120598166907863,0.047520661157024795,0.0030531609195402296
0,0,0,0,0,1,0,0,0,0,1,694,1,1,0.4430379746835443,0,0.0,0.0,0.0,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,146,0,0,0.3291139240506329,1,0.0002593585199273796,0.0,0.14194404245055475,0.00010078613182826043,0.0
0,0,0,0,1,0,0,0,1,0,1,874,0,1,0.1518987341772152,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,876,0,0,0.6075949367088608,0,0.0001729056799515864,0.028172357852253395,0.016280752532561504,0.0,0.0006734913793103449
0,0,0,0,1,0,0,0,0,0,1,878,0,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,878,0,0,0.26582278481012656,0,0.0,0.0,0.0,0.031193307800846604,0.0018857758620689654
0,0,0,0,0,1,0,0,0,0,1,694,0,0,0.3291139240506329,0,0.09388778421371143,0.01831994618763107,0.01688374336710082,0.0,0.00035919540229885057
0,0,0,0,0,1,0,0,0,0,1,694,0,0,0.4050632911392405,0,0.01348664303622374,0.0,0.01845151953690304,0.00695424309614997,0.0
0,0,0,0,0,1,0,0,0,0,1,695,0,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,882,0,0,0.6455696202531646,0,0.0,0.01810627942863926,0.0,0.0,0.00031429597701149425
0,0,0,0,0,1,0,0,0,0,0,699,0,1,0.18987341772151897,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,699,0,1,0.17721518987341772,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,153,1,1,0.5189873417721519,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,798,1,1,0.16455696202531644,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,798,1,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,701,0,0,0.24050632911392406,0,0.0019019624794674504,0.0,0.09491075735648818,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,702,0,0,0.21518987341772153,0,0.05766404426385407,0.0,0.0,0.0006047167909695626,0.0
0,0,0,0,0,1,0,0,0,0,1,699,1,0,0.5189873417721519,0,0.1525028097172992,0.0,0.0,0.0,0.0005836925287356321
0,0,0,0,1,0,0,0,0,0,0,885,0,0,0.5443037974683544,0,0.009198582173424397,0.029161555810548807,0.0,0.0,0.00017959770114942528
0,0,0,0,0,1,0,0,0,0,0,703,0,0,0.22784810126582278,0,0.05947955390334572,0.0,0.0,0.004283410602701068,0.0015265804597701148
0,0,0,0,1,0,0,0,0,0,1,886,0,0,0.27848101265822783,0,0.0001729056799515864,0.03189174217544415,0.010492040520984082,0.015420278169723847,0.0
0,0,1,0,0,0,0,1,0,0,0,138,1,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,278,1,0,0.27848101265822783,0,8.64528399757932e-05,0.030150753768844223,0.0,0.0012598266478532553,0.0
0,0,0,0,1,0,0,0,1,0,1,887,0,1,0.7848101265822784,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,887,0,0,0.3670886075949367,0,0.07555978213884326,0.0,0.05004823926676315,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,888,0,0,0.3291139240506329,0,0.0,0.04965773750642979,0.0,0.01382785728683733,0.0
0,0,0,0,0,1,0,0,0,0,0,704,0,0,0.10126582278481013,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,889,0,0,0.3291139240506329,0,0.04305351430794502,0.007201361136390615,0.0,0.0,0.00017959770114942528
0,0,0,0,0,1,0,0,0,0,1,704,0,0,0.4810126582278481,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,705,0,0,0.620253164556962,0,0.0,0.0,0.09273999035214665,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,700,1,1,0.22784810126582278,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,279,1,0,0.22784810126582278,0,0.0015561511195642777,0.0,0.0,0.0,0.034572557471264365
0,0,0,0,1,0,0,0,0,0,1,800,1,0,0.4430379746835443,0,0.0,0.0,0.0,0.053467042934892156,8.979885057471264e-05
0,0,0,1,0,0,0,0,1,0,1,268,0,0,0.43037974683544306,1,0.03717472118959108,0.0,0.0746502653159672,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,892,0,1,0.13924050632911392,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,892,0,1,0.3012658227848101,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,802,1,0,0.27848101265822783,0,0.04538774098729143,0.017370316147667472,0.002291365171249397,0.015369885103809716,0.0
0,0,0,0,1,0,0,0,0,0,1,804,1,0,0.22784810126582278,0,0.0,0.0,0.0,0.04001209433581939,0.0
0,0,0,0,1,0,0,0,1,0,1,806,1,1,0.45569620253164556,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,708,0,1,0.21518987341772153,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,271,0,0,0.31645569620253167,0,0.04469611826748509,0.001187037549954497,0.0120598166907863,5.0393065914130216e-05,0.017959770114942528
0,0,0,1,0,0,0,0,1,0,1,280,1,0,0.3670886075949367,1,0.014524077115933258,0.0,0.1062469850458273,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,140,0,0,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,809,1,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,712,0,1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,136,0,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,136,0,0,0.3670886075949367,0,0.0,0.0032445693032089585,0.06536420646406176,0.059715783108244304,0.02060883620689655
0,1,0,0,0,0,0,1,0,0,1,136,0,0,0.4810126582278481,0,0.0,0.08154947968187394,0.0,0.013454948599072768,0.014592313218390805
0,1,0,0,0,0,0,1,0,0,0,136,0,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,706,1,0,0.6075949367088608,0,0.0,0.028370197443912476,0.0,0.0,0.002514367816091954
0,0,0,0,0,1,0,0,0,0,1,713,0,0,0.2911392405063291,0,0.002593585199273796,3.9567918331816565e-05,0.027134587554269177,0.008083047772626487,0.020339439655172414
0,0,0,0,0,1,0,0,0,0,1,714,0,1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,715,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,716,0,0,0.26582278481012656,0,0.0,0.008348830768013295,0.09563434635793536,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,716,0,0,0.05063291139240506,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,282,1,0,0.34177215189873417,0,0.005619434598426558,0.0,0.11432706222865413,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,817,1,0,0.22784810126582278,0,0.0636292902221838,0.0015827167332726627,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,719,0,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,897,0,0,0.35443037974683544,0,0.0,0.03173347050211688,0.017607332368547998,5.0393065914130216e-05,0.0
0,0,0,0,0,1,0,0,0,0,1,721,0,0,0.27848101265822783,0,0.0002593585199273796,0.0020970996715862777,0.000482392667631452,0.0,0.03358477011494253
1,0,0,0,0,0,0,1,0,1,0,123,0,1,0.49367088607594933,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,711,1,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,823,1,0,0.5316455696202531,0,0.004149736318838073,0.01843864994262652,0.00036179450072358903,0.0014110058455956461,0.00561242816091954
0,0,0,0,0,1,0,0,0,0,1,711,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,1,139,0,0,0.6582278481012658,0,0.0,0.018399082024294702,0.0,0.06611570247933884,0.1580908764367816
1,0,0,0,0,0,0,1,0,0,0,189,0,0,0.3291139240506329,1,0.0,0.3005579076484786,0.0,0.29873009473896395,0.030576508620689655
0,0,0,0,0,1,0,0,0,0,1,712,1,1,0.24050632911392406,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,824,1,0,0.2911392405063291,0,0.0,0.0,0.0,0.00015117919774239064,0.06241020114942528
0,0,0,0,1,0,0,0,0,0,1,825,1,0,0.45569620253164556,0,0.0,0.04289162347168916,0.0,0.0033259423503325942,0.0
0,0,0,0,1,0,0,0,0,0,1,825,1,0,0.3291139240506329,0,0.0,0.0,0.0056681138446695615,0.026758718000403144,0.039107399425287355
0,0,0,0,1,0,0,0,0,0,1,826,1,0,0.7848101265822784,0,0.0,0.03066513670715784,0.0,0.0004535375932271719,0.0005836925287356321
0,0,0,0,0,1,0,0,0,0,1,713,1,0,0.35443037974683544,0,0.0,0.0,0.07308248914616498,0.0061479540415238865,0.0017510775862068966
0,0,0,0,0,1,0,0,0,0,1,713,1,1,0.31645569620253167,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,713,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,1,579,0,0,0.3037974683544304,0,0.0,0.0,0.007115291847563918,0.03749244104011288,0.0
0,0,0,0,1,0,0,0,0,0,1,828,1,0,0.620253164556962,0,0.09751880349269473,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,829,1,0,0.26582278481012656,0,0.0,0.00027697542832271594,0.0,0.0328562789760129,0.0004040948275862069
0,0,0,0,0,1,0,0,0,0,1,718,1,0,0.3670886075949367,0,0.0019019624794674504,0.0016222846516044792,0.00036179450072358903,0.0012094335819391251,0.016029094827586205
0,0,0,0,1,0,0,0,0,0,1,907,0,0,0.24050632911392406,0,0.0007780755597821389,0.0001187037549954497,0.0,0.070046361620641,0.0012302442528735631
0,0,0,0,1,0,0,1,0,0,0,832,1,1,0.4050632911392405,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,1,0,1,834,1,1,0.25316455696202533,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,723,1,0,0.6075949367088608,0,0.0,0.0005935187749772485,0.003376748673420164,0.005190485789155412,0.039107399425287355
0,0,0,1,0,0,0,0,0,0,1,279,0,0,0.34177215189873417,0,0.07313910261952106,0.007937324417362402,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,908,0,0,0.620253164556962,0,0.08429151897639837,0.0,0.0007235890014471781,0.0,0.00390625
0,0,0,1,0,0,0,0,0,0,1,286,1,0,0.25316455696202533,0,0.054205930664822335,0.0002374075099908994,0.003135552339604438,0.0,0.0
0,0,0,0,0,1,0,0,0,1,0,724,1,0,0.31645569620253167,0,0.0,0.027222727812289797,0.0,0.006450312437008668,0.0
0,0,0,0,1,0,0,0,0,0,1,909,0,0,0.3924050632911392,0,0.0,0.05879792664107942,0.025446213217559095,0.05230800241886716,0.0
0,1,0,0,0,0,0,1,0,0,0,161,1,0,0.9240506329113924,0,0.005965245958329731,0.03062556878882602,0.0,0.23271517839145334,0.0017959770114942528
1,0,0,0,0,0,0,1,0,0,0,173,1,1,0.2911392405063291,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,173,1,0,0.2911392405063291,0,0.0,0.635896015510624,0.0,0.14351945172344285,0.02267420977011494
0,0,0,0,1,0,0,0,1,0,1,837,1,0,0.3291139240506329,0,0.048932307426298956,0.0002374075099908994,0.06982633863965268,0.07599274339850837,0.0
1,0,0,0,0,0,0,1,0,0,0,174,1,1,0.6075949367088608,0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,174,1,0,0.5113924050632911,0,0.0,0.08170775135520121,0.0,0.020106833299737958,0.017376077586206896
0,0,0,1,0,0,0,0,1,0,1,289,1,1,0.6835443037974683,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,1,289,1,0,0.7088607594936709,0,0.030172041151551827,0.006014323586436118,0.19452484322238303,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,163,1,0,0.37974683544303794,1,0.0003458113599031728,0.2780041941993432,0.0039797395079594795,0.0033763354162467244,0.06932471264367816
0,0,0,1,0,0,0,0,0,0,1,290,1,0,0.3037974683544304,0,0.0,0.02374075099908994,0.0389049686444766,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,290,1,0,0.2911392405063291,0,0.028598599463992392,0.0,0.05366618427399904,0.01138883289659343,0.002110272988505747
0,1,0,0,0,0,0,1,0,0,1,164,1,1,0.7215189873417721,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,915,0,0,0.25063291139240507,0,0.0,0.0,0.14085865894838398,0.0002519653295706511,0.03425826149425287
0,0,0,1,0,0,0,0,0,0,1,280,0,0,0.17721518987341772,0,0.005273623238523386,0.0,0.0,5.0393065914130216e-05,0.03259698275862069
0,0,0,0,0,1,0,0,0,0,1,731,0,1,0.6455696202531646,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,732,0,1,0.20253164556962025,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,39,0,1,0.3670886075949367,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,729,1,1,0.5443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,840,1,0,0.20253164556962025,0,0.0,0.0,0.001929570670525808,0.00035275146139891153,0.03219288793103448
0,0,0,1,0,0,0,0,1,0,1,293,1,0,0.4810126582278481,0,0.03734762686954266,0.03663989237526214,0.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,1,147,0,0,0.5063291139240507,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,1,0,842,1,0,0.5569620253164557,0,0.00942335955736146,0.0,0.0,0.0,0.024694683908045977
0,0,0,0,1,0,0,0,0,0,1,843,1,0,0.31645569620253167,0,8.64528399757932e-05,0.0,0.0,0.0,0.03210308908045977
0,0,0,0,1,0,0,0,0,0,1,844,1,0,0.25316455696202533,0,0.0,0.0,0.01121562952243126,0.02781697238459988,0.0
0,0,0,0,1,0,0,0,0,0,0,923,0,0,0.24050632911392406,0,0.0,0.0004352471016499822,0.04980704293294742,0.01169119129207821,0.08463541666666667
1,0,0,0,0,0,0,1,0,0,1,176,1,0,0.5949367088607594,0,0.0,0.12736912911011752,0.0,0.04490022172949002,0.16347880747126436
0,0,0,0,0,1,0,0,0,0,1,738,0,1,0.26582278481012656,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,0,0,0,1,925,0,0,0.18987341772151897,0,0.11411774876804703,0.002809322201558976,0.006391702846116739,0.0,0.00017959770114942528
0,0,0,1,0,0,0,1,0,0,1,282,0,0,0.3291139240506329,0,0.0,0.14145530803624423,0.05330438977327545,0.004333803668615199,0.00013469827586206896
0,1,0,0,0,0,0,1,0,0,1,141,0,0,0.6329113924050633,1,0.0,0.049855577098088875,0.0,0.013807700060471679,0.14049030172413793
0,0,0,0,1,0,0,0,0,0,1,927,0,0,0.24050632911392406,0,0.0,0.026391801527321648,0.0,0.0,0.0015265804597701148
0,0,0,0,1,0,0,0,0,0,1,928,0,0,0.3670886075949367,0,8.64528399757932e-05,0.0,0.1741437530149542,0.0004535375932271719,0.0054777298850574715
0,0,0,0,0,1,0,0,0,0,1,741,0,0,0.22784810126582278,0,0.012103397596611049,3.9567918331816565e-05,0.0,0.0,0.028870330459770114
0,0,0,0,0,1,0,0,0,0,1,737,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,737,1,1,0.43037974683544306,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,737,1,0,0.31645569620253167,0,0.0002593585199273796,0.0,0.0,0.03089094940536182,0.005747126436781609
0,0,0,0,0,1,0,0,0,0,0,737,1,0,0.10126582278481013,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,1,737,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,1,0,0,0,0,0,737,1,0,0.0759493670886076,0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,1,0,0,0,56,1,0,0.34177215189873417,0,0.0,0.11146282594072726,0.0,0.02091312235436404,0.18458153735632182
0,0,0,1,0,0,0,0,0,0,1,284,0,0,0.4050632911392405,0,0.018760266274747125,0.0,0.12011577424023155,5.0393065914130216e-05,0.0
0,0,0,0,1,0,0,0,0,0,1,931,0,0,0.7974683544303798,0,0.0,0.0,0.0,0.0,0.045797413793103446
0,0,0,0,1,0,0,0,1,1,0,932,0,0,0.45569620253164556,0,0.0006051698798305524,0.03236655719542595,0.11010612638687893,0.0010582543841967345,0.0
0,0,0,0,0,0,0,1,0,0,0,41,0,0,0.4177215189873418,0,0.00043226419987896605,0.11075060341075457,0.0,0.17330175367869383,0.00026939655172413793
0,0,0,0,0,1,0,0,0,0,1,741,1,1,0.35443037974683544,0,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,1,0,0,0,285,0,0,0.5443037974683544,0,0.034148871790438316,0.0018596921615953786,0.0,0.05376940133037694,0.06375718390804598
0,0,0,0,0,1,0,0,0,0,1,742,1,0,0.2911392405063291,0,0.06985389470044091,7.913583666363313e-05,0.0,0.0016629711751662971,0.0
1,0,0,0,0,0,0,1,0,0,1,179,1,1,0.27848101265822783,0,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,0,0,1,0,0,0,166,1,0,0.7088607594936709,0,0.0,0.12725042535512207,0.0,0.0015621850433380367,0.0030531609195402296
